image_name,noise_step,lpips,psnr,cos_sim
01619.jpg,330,0.04138369858264923,24.66369867324829,0.997298002243042
01995.jpg,330,0.05978558957576752,24.13689136505127,0.9950821399688721
00045.jpg,330,0.061294637620449066,23.96026372909546,0.9956446886062622
01581.jpg,330,0.04616827517747879,23.039491176605225,0.9956315755844116
00963.jpg,330,0.043797899037599564,23.829529285430908,0.9951858520507812
01456.jpg,330,0.039424408227205276,22.638850212097168,0.9901313781738281
01053.jpg,330,0.05978969857096672,23.175442218780518,0.995269775390625
00523.jpg,330,0.03678422421216965,21.876952648162842,0.9948038458824158
00416.jpg,330,0.05070589482784271,21.723663806915283,0.9926921725273132
00766.jpg,330,0.05693499743938446,23.035171031951904,0.9917721748352051
00866.jpg,330,0.07841576635837555,22.584428787231445,0.9920585751533508
01526.jpg,330,0.04922472685575485,22.298588752746582,0.9923975467681885
00910.jpg,330,0.07499376684427261,21.528446674346924,0.990323007106781
01823.jpg,330,0.053951606154441833,21.7104172706604,0.9920796155929565
01206.jpg,330,0.08062364906072617,23.015525341033936,0.9895510673522949
01074.jpg,330,0.043031781911849976,21.891286373138428,0.9888006448745728
00645.jpg,330,0.05478424206376076,21.888387203216553,0.993791937828064
01593.jpg,330,0.043935224413871765,21.524736881256104,0.9880553483963013
01531.jpg,330,0.04883018881082535,21.38561487197876,0.9895048141479492
00740.jpg,330,0.08334521949291229,21.848814487457275,0.9911892414093018
01202.jpg,330,0.061718959361314774,22.288920879364014,0.9949697852134705
00934.jpg,330,0.05179917812347412,22.262043952941895,0.9913852214813232
01116.jpg,330,0.06471787393093109,21.902153491973877,0.992949366569519
00618.jpg,330,0.05274141952395439,22.02310085296631,0.9892535209655762
00366.jpg,330,0.09305271506309509,23.507380485534668,0.9963644742965698
00259.jpg,330,0.06653539091348648,22.24931001663208,0.9911211133003235
01988.jpg,330,0.08592207729816437,22.327024936676025,0.9915860295295715
00220.jpg,330,0.06044869124889374,21.673707962036133,0.9894396066665649
00498.jpg,330,0.07659568637609482,22.9591965675354,0.9929940700531006
00341.jpg,330,0.06855933368206024,21.598129272460938,0.989560604095459
01991.jpg,330,0.08511864393949509,22.37664222717285,0.9879440069198608
01016.jpg,330,0.07090920209884644,21.736767292022705,0.9902390837669373
00507.jpg,330,0.059936098754405975,21.511449813842773,0.9873829483985901
00363.jpg,330,0.08407118171453476,22.499639987945557,0.9933652281761169
01954.jpg,330,0.0604739636182785,21.649062633514404,0.9928463697433472
00775.jpg,330,0.05028261989355087,21.200571060180664,0.9932355880737305
00120.jpg,330,0.0697990208864212,22.197906970977783,0.9938476085662842
00659.jpg,330,0.05578678101301193,21.879124641418457,0.9916512370109558
