image_name,lpips,psnr,cos_sim
celebahq_256/celeba_hq_256/01619.jpg,0.050918400287628174,22.583515644073486,0.9968879222869873
celebahq_256/celeba_hq_256/01995.jpg,0.07121232897043228,22.19369888305664,0.9924971461296082
celebahq_256/celeba_hq_256/00045.jpg,0.07301856577396393,22.94734239578247,0.9948351383209229
celebahq_256/celeba_hq_256/01581.jpg,0.052393436431884766,22.097153663635254,0.994691014289856
celebahq_256/celeba_hq_256/00963.jpg,0.061758942902088165,23.030829429626465,0.994175910949707
celebahq_256/celeba_hq_256/01456.jpg,0.04575975239276886,21.62247896194458,0.987226128578186
celebahq_256/celeba_hq_256/01053.jpg,0.07942155003547668,22.462153434753418,0.994074821472168
celebahq_256/celeba_hq_256/00523.jpg,0.04447086900472641,20.268380641937256,0.9933496713638306
celebahq_256/celeba_hq_256/00416.jpg,0.056143417954444885,21.436870098114014,0.9921914339065552
celebahq_256/celeba_hq_256/00766.jpg,0.05393743887543678,22.104947566986084,0.9897034168243408
celebahq_256/celeba_hq_256/00866.jpg,0.07594196498394012,22.089145183563232,0.9910687804222107
celebahq_256/celeba_hq_256/01526.jpg,0.052727751433849335,21.71116352081299,0.9912980794906616
celebahq_256/celeba_hq_256/00910.jpg,0.10525557398796082,20.20357608795166,0.9863678812980652
celebahq_256/celeba_hq_256/01823.jpg,0.06038561463356018,20.983028411865234,0.9905486702919006
celebahq_256/celeba_hq_256/01206.jpg,0.07316172122955322,22.62352466583252,0.9882614612579346
celebahq_256/celeba_hq_256/01074.jpg,0.04811925068497658,20.716843605041504,0.9851341247558594
celebahq_256/celeba_hq_256/00645.jpg,0.048892147839069366,21.984002590179443,0.9940803647041321
celebahq_256/celeba_hq_256/01593.jpg,0.04688888043165207,20.86207389831543,0.9860075116157532
celebahq_256/celeba_hq_256/01531.jpg,0.05340033024549484,21.089859008789062,0.9887742400169373
celebahq_256/celeba_hq_256/00740.jpg,0.10879906266927719,21.798865795135498,0.9908704161643982
celebahq_256/celeba_hq_256/01202.jpg,0.0721486508846283,20.546624660491943,0.9932568073272705
celebahq_256/celeba_hq_256/00934.jpg,0.055591851472854614,21.885368824005127,0.9906001091003418
celebahq_256/celeba_hq_256/01116.jpg,0.05837823450565338,21.444144248962402,0.9921991229057312
celebahq_256/celeba_hq_256/00618.jpg,0.07488106936216354,21.045918464660645,0.9865557551383972
celebahq_256/celeba_hq_256/00366.jpg,0.1055050939321518,22.276153564453125,0.9953127503395081
celebahq_256/celeba_hq_256/00259.jpg,0.07732892036437988,22.114903926849365,0.9907975196838379
celebahq_256/celeba_hq_256/01988.jpg,0.25902077555656433,18.196581602096558,0.9780917167663574
celebahq_256/celeba_hq_256/00220.jpg,0.07187724858522415,21.629655361175537,0.9893715381622314
celebahq_256/celeba_hq_256/00498.jpg,0.06511135399341583,22.976200580596924,0.9930246472358704
celebahq_256/celeba_hq_256/00341.jpg,0.07456798851490021,20.79355239868164,0.9872086048126221
celebahq_256/celeba_hq_256/01991.jpg,0.0704699382185936,21.785776615142822,0.9860990047454834
celebahq_256/celeba_hq_256/01016.jpg,0.09754546731710434,20.670912265777588,0.9874778389930725
celebahq_256/celeba_hq_256/00507.jpg,0.05781016871333122,20.57767391204834,0.9843100905418396
celebahq_256/celeba_hq_256/00363.jpg,0.0981469601392746,21.667561531066895,0.9919294714927673
celebahq_256/celeba_hq_256/01954.jpg,0.0747283399105072,20.586812496185303,0.991032063961029
celebahq_256/celeba_hq_256/00775.jpg,0.05473218113183975,20.236985683441162,0.9920507669448853
celebahq_256/celeba_hq_256/00120.jpg,0.08076660335063934,20.934317111968994,0.9919211864471436
celebahq_256/celeba_hq_256/00659.jpg,0.05821623653173447,21.47674322128296,0.9908546209335327
celebahq_256/celeba_hq_256/01201.jpg,0.06073460355401039,21.275699138641357,0.9928584694862366
celebahq_256/celeba_hq_256/00682.jpg,0.07045347988605499,19.65962290763855,0.9863585233688354
celebahq_256/celeba_hq_256/01689.jpg,0.08062930405139923,21.238887310028076,0.9897310733795166
celebahq_256/celeba_hq_256/00869.jpg,0.09028270840644836,21.440415382385254,0.9814740419387817
celebahq_256/celeba_hq_256/00323.jpg,0.054218754172325134,20.881385803222656,0.9889169335365295
celebahq_256/celeba_hq_256/00318.jpg,0.08832865953445435,21.16480827331543,0.9926885962486267
celebahq_256/celeba_hq_256/00560.jpg,0.08334286510944366,21.69400453567505,0.990638017654419
celebahq_256/celeba_hq_256/00597.jpg,0.0747607871890068,21.4245343208313,0.990245521068573
celebahq_256/celeba_hq_256/01364.jpg,0.0954241156578064,20.997765064239502,0.9893146753311157
celebahq_256/celeba_hq_256/01185.jpg,0.0818316638469696,20.175633430480957,0.9883458614349365
celebahq_256/celeba_hq_256/01710.jpg,0.07675769180059433,20.567452907562256,0.9865626096725464
celebahq_256/celeba_hq_256/01347.jpg,0.05948459729552269,20.54889440536499,0.9847104549407959
celebahq_256/celeba_hq_256/00962.jpg,0.09000648558139801,19.93056893348694,0.9900429248809814
celebahq_256/celeba_hq_256/00038.jpg,0.07908599078655243,20.18986701965332,0.9820427894592285
celebahq_256/celeba_hq_256/01335.jpg,0.12011712789535522,22.077901363372803,0.9916704893112183
celebahq_256/celeba_hq_256/00708.jpg,0.0739968866109848,20.70793390274048,0.986012876033783
celebahq_256/celeba_hq_256/00556.jpg,0.06103839725255966,20.68721055984497,0.9877905249595642
celebahq_256/celeba_hq_256/00506.jpg,0.09055037796497345,21.02713108062744,0.9874405264854431
celebahq_256/celeba_hq_256/00287.jpg,0.08187898993492126,21.150236129760742,0.9934548139572144
celebahq_256/celeba_hq_256/01931.jpg,0.10530079156160355,21.26995086669922,0.9908666610717773
celebahq_256/celeba_hq_256/00321.jpg,0.061918485909700394,20.388293266296387,0.9879241585731506
celebahq_256/celeba_hq_256/00093.jpg,0.06163739040493965,21.439995765686035,0.9926095008850098
celebahq_256/celeba_hq_256/01367.jpg,0.06646674871444702,18.7199068069458,0.9847388863563538
celebahq_256/celeba_hq_256/00707.jpg,0.07362724095582962,21.471221446990967,0.9834089279174805
celebahq_256/celeba_hq_256/01759.jpg,0.07015130668878555,19.645673036575317,0.9824908971786499
celebahq_256/celeba_hq_256/00913.jpg,0.1472322642803192,19.27183508872986,0.9681305289268494
celebahq_256/celeba_hq_256/01929.jpg,0.08972705900669098,21.18340253829956,0.9871988296508789
