image_name,noise_step,lpips,psnr,cos_sim
01619.jpg,500,0.0869821235537529,20.041985511779785,0.9921761155128479
01995.jpg,500,0.09056262671947479,19.22816753387451,0.9846559762954712
00045.jpg,500,0.13281233608722687,18.79046320915222,0.9856694340705872
01581.jpg,500,0.05753004923462868,21.156761646270752,0.9933397769927979
00963.jpg,500,0.08572027087211609,19.570937156677246,0.9870730638504028
01456.jpg,500,0.06883981823921204,19.05569553375244,0.976884126663208
01053.jpg,500,0.13072727620601654,17.687066793441772,0.9834997653961182
00523.jpg,500,0.058735594153404236,17.784348726272583,0.9866131544113159
00416.jpg,500,0.06503670662641525,19.35235619544983,0.9873589277267456
00766.jpg,500,0.09078232198953629,18.839950561523438,0.9782952070236206
00866.jpg,500,0.11365252733230591,18.380674123764038,0.9791302680969238
01526.jpg,500,0.07799708098173141,18.98585081100464,0.9836829900741577
00910.jpg,500,0.10055834800004959,18.312169313430786,0.9793128967285156
01823.jpg,500,0.07596283406019211,17.966697216033936,0.980957567691803
01206.jpg,500,0.09251295775175095,19.319182634353638,0.9753214716911316
01074.jpg,500,0.06999906897544861,17.75511622428894,0.9700437784194946
00645.jpg,500,0.06614227592945099,18.655622005462646,0.9868797659873962
01593.jpg,500,0.06912488490343094,18.712763786315918,0.977080225944519
01531.jpg,500,0.06763087213039398,18.688342571258545,0.9803808927536011
00740.jpg,500,0.12853750586509705,18.64295721054077,0.9824918508529663
01202.jpg,500,0.07296203821897507,20.141544342041016,0.9917570948600769
00934.jpg,500,0.08304242044687271,18.415980339050293,0.9798545837402344
01116.jpg,500,0.10618166625499725,17.935872077941895,0.9825097322463989
00618.jpg,500,0.10018258541822433,18.187750577926636,0.9738146662712097
00366.jpg,500,0.1328974813222885,19.39771294593811,0.9907933473587036
00259.jpg,500,0.09631150960922241,19.988240003585815,0.985018253326416
01988.jpg,500,0.12642286717891693,18.490983247756958,0.9792975187301636
00220.jpg,500,0.09767383337020874,18.22527766227722,0.9771192073822021
00498.jpg,500,0.10160423815250397,19.72635507583618,0.985551118850708
