image_name,lpips,psnr,cos_sim
00000.png,0.21245980262756348,17.48105525970459,0.9663971662521362
00001.png,0.16258330643177032,17.753639221191406,0.9780243635177612
00002.png,0.2064502239227295,19.414509534835815,0.9676488041877747
00003.png,0.16659793257713318,17.28197455406189,0.9742463231086731
00004.png,0.24175360798835754,14.920698404312134,0.9468808174133301
00005.png,0.2522261440753937,18.160983324050903,0.9770017862319946
00006.png,0.21585282683372498,17.71626353263855,0.9750821590423584
00007.png,0.2669817805290222,16.559709310531616,0.9754712581634521
00008.png,0.23501341044902802,17.546781301498413,0.9792511463165283
00009.png,0.1980455070734024,18.032764196395874,0.9750045537948608
00010.png,0.20575399696826935,15.842909812927246,0.9618164300918579
00011.png,0.20555131137371063,16.772981882095337,0.9662694931030273
00012.png,0.153999462723732,18.05996537208557,0.9740340709686279
00013.png,0.1856958121061325,15.247037410736084,0.9507436752319336
00014.png,0.25881072878837585,16.72952175140381,0.9506897926330566
00015.png,0.20293474197387695,17.910844087600708,0.9463747143745422
00016.png,0.17493769526481628,18.45898985862732,0.9770609140396118
00017.png,0.1452673226594925,18.922754526138306,0.9870032072067261
00018.png,0.16860482096672058,17.887651920318604,0.9696066975593567
00019.png,0.21008703112602234,17.03683614730835,0.9716569185256958
00020.png,0.26270315051078796,17.095272541046143,0.9736979007720947
00021.png,0.24838362634181976,17.73870348930359,0.9627557396888733
00022.png,0.21754513680934906,14.351105690002441,0.9155387878417969
00023.png,0.16111931204795837,18.52248191833496,0.9739643335342407
00024.png,0.3024705648422241,16.033650636672974,0.9564980268478394
00025.png,0.2218262106180191,15.057541131973267,0.9514890909194946
00026.png,0.39718616008758545,17.65137553215027,0.9463862776756287
00027.png,0.2557419538497925,15.711120367050171,0.9499629139900208
00028.png,0.3080199658870697,19.053510427474976,0.9745530486106873
00029.png,0.15816886723041534,20.407564640045166,0.9734976887702942
00030.png,0.1920863538980484,17.30544090270996,0.9813163876533508
00031.png,0.14103958010673523,16.789203882217407,0.9775452613830566
00032.png,0.26600193977355957,17.902787923812866,0.9841164350509644
00033.png,0.21954646706581116,17.82860279083252,0.9819359183311462
00034.png,0.1926276832818985,19.963563680648804,0.988894522190094
00035.png,0.15226447582244873,18.16434144973755,0.985255777835846
00036.png,0.17655786871910095,14.42568302154541,0.952961266040802
00037.png,0.19020365178585052,19.333443641662598,0.9790034294128418
00038.png,0.18288667500019073,17.346532344818115,0.968971848487854
00039.png,0.2502630650997162,17.73126482963562,0.9460887908935547
00040.png,0.16972939670085907,16.628206968307495,0.9696283340454102
00041.png,0.2609107792377472,16.5890371799469,0.965985894203186
00042.png,0.139933779835701,18.82767081260681,0.9709263443946838
00043.png,0.2587633430957794,16.731934547424316,0.9682837128639221
00044.png,0.3062945306301117,17.474567890167236,0.9700819253921509
00045.png,0.24675589799880981,17.47207283973694,0.9561240673065186
00046.png,0.28322112560272217,16.7664635181427,0.9800658226013184
00047.png,0.2246938794851303,15.181690454483032,0.9693084955215454
00048.png,0.11849790066480637,18.401706218719482,0.9839966297149658
00049.png,0.25140810012817383,17.065659761428833,0.9619669318199158
00050.png,0.25224828720092773,16.048685312271118,0.9613500833511353
00051.png,0.23853063583374023,18.904696702957153,0.9608636498451233
00052.png,0.26204246282577515,15.45107364654541,0.9433265328407288
00053.png,0.2143150418996811,16.408008337020874,0.9365403652191162
00054.png,0.16654211282730103,16.025017499923706,0.9764897227287292
00055.png,0.11757609248161316,17.833162546157837,0.987139105796814
00056.png,0.19282296299934387,18.151618242263794,0.9580351710319519
00057.png,0.3030005395412445,15.968133211135864,0.9629538655281067
00058.png,0.14384403824806213,19.483648538589478,0.9679037928581238
00059.png,0.13174961507320404,18.85169744491577,0.9736968278884888
00060.png,0.14416685700416565,18.661231994628906,0.9884653687477112
00061.png,0.25959283113479614,16.988381147384644,0.9450454711914062
00062.png,0.17905087769031525,17.002549171447754,0.9557100534439087
00063.png,0.28744855523109436,18.660157918930054,0.9764142632484436
00064.png,0.07714730501174927,18.91257643699646,0.9886555671691895
00065.png,0.20890085399150848,17.33436107635498,0.9611876010894775
00066.png,0.17303334176540375,18.64338755607605,0.9821612238883972
00067.png,0.23502197861671448,17.223739624023438,0.9697445631027222
00068.png,0.22409319877624512,15.381290912628174,0.9590389728546143
00069.png,0.16072805225849152,16.40445828437805,0.963290810585022
00070.png,0.2002381682395935,16.564433574676514,0.9546780586242676
00071.png,0.222217857837677,17.85409688949585,0.9665608406066895
