image_name,lpips,psnr,cos_sim
celebahq_256/celeba_hq_256/01619.jpg,0.04845569655299187,22.713658809661865,0.9964603781700134
celebahq_256/celeba_hq_256/01995.jpg,0.06617137789726257,22.953739166259766,0.9936221837997437
celebahq_256/celeba_hq_256/00045.jpg,0.36027631163597107,16.998162269592285,0.9782960414886475
celebahq_256/celeba_hq_256/01581.jpg,0.050976671278476715,21.896347999572754,0.9950408339500427
celebahq_256/celeba_hq_256/00963.jpg,0.046402715146541595,23.066272735595703,0.9944790005683899
celebahq_256/celeba_hq_256/01456.jpg,0.047437623143196106,22.109403610229492,0.9884465336799622
celebahq_256/celeba_hq_256/01053.jpg,0.06880825757980347,22.686896324157715,0.9943788051605225
celebahq_256/celeba_hq_256/00523.jpg,0.045369088649749756,20.52286148071289,0.9934139251708984
celebahq_256/celeba_hq_256/00416.jpg,0.05053124576807022,21.848750114440918,0.9929473996162415
celebahq_256/celeba_hq_256/00766.jpg,0.05773429945111275,22.627909183502197,0.9908818006515503
celebahq_256/celeba_hq_256/00866.jpg,0.07989774644374847,21.66266679763794,0.9901455640792847
celebahq_256/celeba_hq_256/01526.jpg,0.051994554698467255,22.131693363189697,0.9920992851257324
celebahq_256/celeba_hq_256/00910.jpg,0.07564233243465424,20.832061767578125,0.9882659912109375
celebahq_256/celeba_hq_256/01823.jpg,0.05873072147369385,21.258866786956787,0.9911416172981262
celebahq_256/celeba_hq_256/01206.jpg,0.07319573312997818,22.764525413513184,0.9886555075645447
celebahq_256/celeba_hq_256/01074.jpg,0.044149063527584076,21.26657247543335,0.9867136478424072
celebahq_256/celeba_hq_256/00645.jpg,0.05272006243467331,21.005074977874756,0.9924286603927612
celebahq_256/celeba_hq_256/01593.jpg,0.044878456741571426,21.642727851867676,0.9883270859718323
celebahq_256/celeba_hq_256/01531.jpg,0.0486515574157238,20.99403142929077,0.9885587692260742
celebahq_256/celeba_hq_256/00740.jpg,0.2499990165233612,18.156938552856445,0.9788327217102051
celebahq_256/celeba_hq_256/01202.jpg,0.06491504609584808,21.13574981689453,0.9942165017127991
celebahq_256/celeba_hq_256/00934.jpg,0.0556226521730423,21.205148696899414,0.9890086650848389
celebahq_256/celeba_hq_256/01116.jpg,0.059802163392305374,21.37720823287964,0.9921262860298157
celebahq_256/celeba_hq_256/00618.jpg,0.06466233730316162,20.91522216796875,0.9861199855804443
celebahq_256/celeba_hq_256/00366.jpg,0.11750416457653046,22.619383335113525,0.9955918192863464
celebahq_256/celeba_hq_256/00259.jpg,0.11949160695075989,21.309208869934082,0.9888737201690674
celebahq_256/celeba_hq_256/01988.jpg,0.08724435418844223,21.05900287628174,0.9885686635971069
celebahq_256/celeba_hq_256/00220.jpg,0.07537233829498291,20.948147773742676,0.9874519109725952
celebahq_256/celeba_hq_256/00498.jpg,0.07086825370788574,22.26426601409912,0.9917752146720886
celebahq_256/celeba_hq_256/00341.jpg,0.09394167363643646,20.9285831451416,0.9875676035881042
celebahq_256/celeba_hq_256/01991.jpg,0.07688923180103302,21.928915977478027,0.9867293834686279
celebahq_256/celeba_hq_256/01016.jpg,0.10225275903940201,21.270928382873535,0.9891551733016968
celebahq_256/celeba_hq_256/00507.jpg,0.057885367423295975,21.300790309906006,0.9865907430648804
celebahq_256/celeba_hq_256/00363.jpg,0.08230353891849518,22.005536556243896,0.9925055503845215
celebahq_256/celeba_hq_256/01954.jpg,0.06518971920013428,20.74887752532959,0.9913968443870544
celebahq_256/celeba_hq_256/00775.jpg,0.06380347907543182,19.777398109436035,0.990928590297699
celebahq_256/celeba_hq_256/00120.jpg,0.08076223731040955,21.071312427520752,0.9919519424438477
celebahq_256/celeba_hq_256/00659.jpg,0.061914753168821335,21.723952293395996,0.9912917613983154
celebahq_256/celeba_hq_256/01201.jpg,0.07755102962255478,20.23939847946167,0.9909039735794067
celebahq_256/celeba_hq_256/00682.jpg,0.07183010131120682,20.113844871520996,0.9878289103507996
celebahq_256/celeba_hq_256/01689.jpg,0.08291145414113998,20.9171462059021,0.9890948534011841
celebahq_256/celeba_hq_256/00869.jpg,0.096320241689682,21.333138942718506,0.9810354709625244
celebahq_256/celeba_hq_256/00323.jpg,0.0629289373755455,21.067943572998047,0.9898247122764587
celebahq_256/celeba_hq_256/00318.jpg,0.11117900907993317,22.32583522796631,0.9944169521331787
celebahq_256/celeba_hq_256/00560.jpg,0.10022778064012527,21.377267837524414,0.9897255301475525
celebahq_256/celeba_hq_256/00597.jpg,0.061691466718912125,21.979541778564453,0.9914149641990662
celebahq_256/celeba_hq_256/01364.jpg,0.10342534631490707,20.608642101287842,0.9884653091430664
celebahq_256/celeba_hq_256/01185.jpg,0.07291034609079361,20.911695957183838,0.9900385141372681
celebahq_256/celeba_hq_256/01710.jpg,0.081520214676857,20.27360200881958,0.9856459498405457
celebahq_256/celeba_hq_256/01347.jpg,0.06345056742429733,21.114883422851562,0.9863687753677368
celebahq_256/celeba_hq_256/00962.jpg,0.08895151317119598,20.322906970977783,0.9905824065208435
celebahq_256/celeba_hq_256/00038.jpg,0.08339311927556992,20.24225950241089,0.9823409914970398
celebahq_256/celeba_hq_256/01335.jpg,0.11310863494873047,22.445902824401855,0.992283284664154
celebahq_256/celeba_hq_256/00708.jpg,0.08997473865747452,20.93616008758545,0.9866988658905029
celebahq_256/celeba_hq_256/00556.jpg,0.06303923577070236,21.127159595489502,0.9887496829032898
celebahq_256/celeba_hq_256/00506.jpg,0.08995282649993896,21.21939182281494,0.9879503846168518
celebahq_256/celeba_hq_256/00287.jpg,0.09945507347583771,21.132864952087402,0.9936095476150513
celebahq_256/celeba_hq_256/01931.jpg,0.24369215965270996,19.213157892227173,0.9852880835533142
celebahq_256/celeba_hq_256/00321.jpg,0.06817483901977539,20.529096126556396,0.9883040189743042
celebahq_256/celeba_hq_256/00093.jpg,0.06920795887708664,20.023996829986572,0.9896644353866577
celebahq_256/celeba_hq_256/01367.jpg,0.056974247097969055,18.983148336410522,0.9856782555580139
celebahq_256/celeba_hq_256/00707.jpg,0.06750774383544922,21.76537275314331,0.9845455884933472
celebahq_256/celeba_hq_256/01759.jpg,0.062336862087249756,19.994040727615356,0.984028160572052
celebahq_256/celeba_hq_256/00913.jpg,0.07553889602422714,21.146466732025146,0.9791867733001709
celebahq_256/celeba_hq_256/01929.jpg,0.09228967130184174,20.64751148223877,0.9854998588562012
celebahq_256/celeba_hq_256/00378.jpg,0.07957758009433746,20.875391960144043,0.9851407408714294
