image_name,noise_step,lpips,psnr,cos_sim
00869.jpg,600,0.25760361552238464,14.489116668701172,0.9088371992111206
00323.jpg,600,0.10293930023908615,15.888822078704834,0.9647502899169922
00318.jpg,600,0.214270681142807,15.82562804222107,0.974479079246521
00560.jpg,600,0.24964475631713867,14.79755163192749,0.9556469917297363
00597.jpg,600,0.23982712626457214,13.719154596328735,0.9413350820541382
01364.jpg,600,0.22676438093185425,14.854823350906372,0.9555593132972717
01185.jpg,600,0.14425864815711975,14.445682764053345,0.9590014219284058
01710.jpg,600,0.14852863550186157,14.514850378036499,0.9501858353614807
01347.jpg,600,0.1506471484899521,15.195040702819824,0.9515073299407959
00962.jpg,600,0.14188240468502045,13.707853555679321,0.9560253620147705
00038.jpg,600,0.13892976939678192,14.69333291053772,0.9453784227371216
01335.jpg,600,0.2392127811908722,16.934118270874023,0.9723660945892334
00708.jpg,600,0.16370555758476257,13.279850482940674,0.92691969871521
00556.jpg,600,0.1383512318134308,14.585734605789185,0.9486657381057739
00506.jpg,600,0.1498313546180725,15.581361055374146,0.9592911005020142
00287.jpg,600,0.19179005920886993,16.059774160385132,0.9785561561584473
01931.jpg,600,0.23692095279693604,14.325931072235107,0.9546410441398621
00321.jpg,600,0.136367067694664,14.981310367584229,0.9579309821128845
00093.jpg,600,0.11984341591596603,14.91989016532898,0.9670828580856323
01367.jpg,600,0.1340724527835846,12.93092966079712,0.9435309767723083
00707.jpg,600,0.13094350695610046,15.656380653381348,0.9378960728645325
01759.jpg,600,0.169245183467865,12.006652355194092,0.8964152932167053
00913.jpg,600,0.2118377685546875,14.12514328956604,0.8936405181884766
01929.jpg,600,0.11516943573951721,16.64897322654724,0.9655154943466187
00378.jpg,600,0.27814871072769165,13.000150918960571,0.9070100784301758
00299.jpg,600,0.13264915347099304,16.358368396759033,0.971680760383606
01873.jpg,600,0.14582116901874542,15.697622299194336,0.9353975057601929
00306.jpg,600,0.19889111816883087,14.288010597229004,0.9601664543151855
01539.jpg,600,0.1711183488368988,15.037841796875,0.9670795798301697
00480.jpg,600,0.24022255837917328,11.812856197357178,0.9471439719200134
01433.jpg,600,0.17897658050060272,14.713888168334961,0.9294906854629517
00832.jpg,600,0.1655188649892807,15.40540337562561,0.9750995635986328
01600.jpg,600,0.3164461851119995,15.30699372291565,0.9574222564697266
01584.jpg,600,0.1358349621295929,14.071658849716187,0.9637846946716309
00646.jpg,600,0.17417269945144653,13.588809967041016,0.9469841122627258
00729.jpg,600,0.11175847798585892,14.562604427337646,0.9386455416679382
01774.jpg,600,0.1366458237171173,14.747084379196167,0.9591437578201294
00431.jpg,600,0.11693722009658813,14.87849473953247,0.9709259867668152
00500.jpg,600,0.23888196051120758,13.852776288986206,0.901904821395874
01626.jpg,600,0.1179085522890091,15.328792333602905,0.9577159881591797
01135.jpg,600,0.16711731255054474,14.367471933364868,0.9443862438201904
01405.jpg,600,0.2182096242904663,15.78354001045227,0.9756877422332764
00268.jpg,600,0.21987585723400116,17.854613065719604,0.9822831153869629
01768.jpg,600,0.15657919645309448,14.48570728302002,0.9527654647827148
01720.jpg,600,0.14787617325782776,14.515628814697266,0.9706411361694336
01680.jpg,600,0.10078569501638412,15.455019474029541,0.9695175290107727
01419.jpg,600,0.2761940658092499,16.100761890411377,0.9781800508499146
00092.jpg,600,0.1771484613418579,15.714408159255981,0.962023913860321
01846.jpg,600,0.22799259424209595,13.577733039855957,0.935711145401001
01564.jpg,600,0.20210480690002441,14.35346245765686,0.9452401995658875
01267.jpg,600,0.29463449120521545,13.092827796936035,0.9527203440666199
00077.jpg,600,0.19044427573680878,14.33218240737915,0.9642889499664307
01989.jpg,600,0.15221714973449707,14.402358531951904,0.9569321274757385
00376.jpg,600,0.2476455569267273,15.334886312484741,0.9732605218887329
01115.jpg,600,0.14619220793247223,14.43676233291626,0.9685794711112976
01688.jpg,600,0.13487428426742554,15.179556608200073,0.9427505135536194
01019.jpg,600,0.1857980638742447,14.203141927719116,0.9576951265335083
01414.jpg,600,0.21226514875888824,15.699981451034546,0.9681484699249268
01346.jpg,600,0.1936103254556656,16.13944172859192,0.957364022731781
