image_name,lpips,psnr,cos_sim,lpips_norm,psnr_norm,combined_score
01164.jpg,0.1297310590744018,16.844305992126465,0.9714276790618896,0.5164021189685069,0.1755161319528124,1.3408859870156944
01229.jpg,0.1288254857063293,16.81841254234314,0.9663602113723756,0.5114059617395079,0.17298190749713221,1.3384240542423758
00559.jpg,0.1532354652881622,18.201199769973755,0.9533273577690125,0.6460787560676711,0.30831703041769376,1.3377617256499774
01437.jpg,0.1184507831931114,16.249362230300903,0.964075207710266,0.4541674797041389,0.11728823865975099,1.336879241044388
01769.jpg,0.1240665018558502,16.566834449768066,0.9807968139648438,0.48515007524201936,0.14835964356350623,1.336790431678513
00454.jpg,0.1460055857896804,17.81619429588318,0.9602680206298828,0.6061906409853833,0.27063606105379684,1.3355545799315864
00805.jpg,0.1414064466953277,17.567282915115356,0.96952623128891,0.5808166372397454,0.24627479155446744,1.334541845685278
00348.jpg,0.102141834795475,15.35982370376587,0.9388204216957092,0.3641890491241249,0.030227985696991644,1.3339610634271333
00452.jpg,0.1403783857822418,17.580184936523438,0.9849271178245544,0.5751447014873745,0.2475375285962163,1.3276071728911583
01866.jpg,0.1235465034842491,16.644136905670166,0.966628909111023,0.48228118166040673,0.1559253320241221,1.3263558496362846
01083.jpg,0.1463133096694946,17.947367429733276,0.9777474999427797,0.6078883906552326,0.28347414043343977,1.3244142502217928
00467.jpg,0.156405970454216,18.52386832237244,0.9752566814422609,0.6635708145396134,0.3398970069526961,1.3236738075869172
00977.jpg,0.1324067115783691,17.173694372177124,0.9804876446723938,0.5311640157637261,0.2077537864610508,1.3234102293026753
01806.jpg,0.1320441961288452,17.166417837142944,0.974052906036377,0.529163974411342,0.20704162283702468,1.3221223515743175
00664.jpg,0.1545418053865432,18.43929648399353,0.9644866585731506,0.6532859915674839,0.3316198548978283,1.3216661366696556
00640.jpg,0.1511367559432983,18.26491355895996,0.975212574005127,0.6344999240982333,0.3145527789781992,1.3199471451200342
00534.jpg,0.1473433971405029,18.086360692977905,0.9738552570343018,0.613571507171494,0.29707758569997844,1.3164939214715154
00908.jpg,0.1441157311201095,17.919586896896362,0.9759050011634828,0.5957640853886446,0.28075522478889436,1.3150088605997503
00238.jpg,0.1238251104950904,16.790648698806763,0.9551042318344116,0.48381829006083077,0.1702646252553942,1.3135536648054367
00334.jpg,0.1720947474241256,19.51317071914673,0.9872267246246338,0.7501276847346848,0.43672127521157234,1.3134064095231124
00388.jpg,0.1548381745815277,18.54082465171814,0.9754417538642884,0.6549210960749478,0.3415565442050135,1.3133645518699342
00834.jpg,0.1507066041231155,18.308472633361816,0.9764599800109864,0.6321267247510091,0.3188159603055117,1.3133107644454975
01069.jpg,0.160217136144638,18.845869302749637,0.9881470799446106,0.684597474207889,0.37141164737540205,1.3131858268324867
