image_name,noise_step,lpips,psnr,cos_sim
01619.jpg,380,0.06004175916314125,23.284692764282227,0.9962853193283081
01995.jpg,380,0.0636640265583992,23.724753856658936,0.9945825338363647
00045.jpg,380,0.07339155673980713,22.761123180389404,0.9942784309387207
01581.jpg,380,0.04647690802812576,22.238364219665527,0.9948558807373047
00963.jpg,380,0.05425088480114937,22.397470474243164,0.9933369755744934
01456.jpg,380,0.0473395437002182,21.818177700042725,0.9878607988357544
01053.jpg,380,0.061236120760440826,22.63657569885254,0.9943569302558899
00523.jpg,380,0.0517064593732357,20.90606451034546,0.9935001134872437
00416.jpg,380,0.05100772902369499,22.120254039764404,0.9933695793151855
00766.jpg,380,0.052538324147462845,22.406506538391113,0.9903821349143982
00866.jpg,380,0.06714195013046265,22.213523387908936,0.9913486838340759
01526.jpg,380,0.05332794040441513,21.998863220214844,0.9918384552001953
00910.jpg,380,0.07832308113574982,20.741124153137207,0.9880165457725525
01823.jpg,380,0.06120399013161659,20.53154945373535,0.9895756840705872
01206.jpg,380,0.07167895883321762,22.885558605194092,0.989098310470581
01074.jpg,380,0.053450871258974075,20.490856170654297,0.9845644235610962
00645.jpg,380,0.05572729557752609,21.270534992218018,0.9928421378135681
01593.jpg,380,0.04691925644874573,21.083357334136963,0.9867903590202332
01531.jpg,380,0.04892319440841675,21.20555877685547,0.9892717599868774
00740.jpg,380,0.08030574023723602,21.797707080841064,0.9914854764938354
01202.jpg,380,0.06598281860351562,21.067674160003662,0.9933311343193054
00934.jpg,380,0.05930618196725845,20.66873073577881,0.9875674843788147
01116.jpg,380,0.058580994606018066,21.248109340667725,0.9919439554214478
00618.jpg,380,0.06538048386573792,20.753438472747803,0.9855707883834839
00366.jpg,380,0.09344516694545746,22.453761100769043,0.9954027533531189
00259.jpg,380,0.07026729732751846,21.87797784805298,0.9903866052627563
01988.jpg,380,0.10214027017354965,20.443944931030273,0.9867233037948608
00220.jpg,380,0.08363214880228043,20.856549739837646,0.987633228302002
00498.jpg,380,0.08468429744243622,21.560468673706055,0.9903366565704346
00341.jpg,380,0.06788864731788635,20.807664394378662,0.9875340461730957
01991.jpg,380,0.08477325737476349,21.149842739105225,0.9839990735054016
01016.jpg,380,0.07913557440042496,21.471829414367676,0.9898898601531982
00507.jpg,380,0.06244134157896042,20.419433116912842,0.9835129380226135
00363.jpg,380,0.09551475942134857,21.34493350982666,0.9912987351417542
01954.jpg,380,0.0649120956659317,20.404324531555176,0.9905271530151367
00775.jpg,380,0.055281415581703186,20.25169610977173,0.9916115999221802
00120.jpg,380,0.08895129710435867,20.942981243133545,0.9917683601379395
00659.jpg,380,0.06635534018278122,21.34922742843628,0.9904841184616089
01201.jpg,380,0.06888561695814133,20.42644500732422,0.9915256500244141
00682.jpg,380,0.06179644912481308,20.169477462768555,0.9879010915756226
01689.jpg,380,0.07964228093624115,20.876610279083252,0.9888133406639099
00869.jpg,380,0.08588272333145142,21.028292179107666,0.9805812239646912
00323.jpg,380,0.06908036768436432,20.167922973632812,0.9870358109474182
00318.jpg,380,0.08981029689311981,22.24038600921631,0.9942223429679871
00560.jpg,380,0.10347442328929901,20.516839027404785,0.9874615669250488
00597.jpg,380,0.07168427109718323,22.003729343414307,0.9914649724960327
01364.jpg,380,0.098147913813591,20.948638916015625,0.9892092347145081
01185.jpg,380,0.07902316749095917,19.79876160621643,0.9872623682022095
01710.jpg,380,0.07580505311489105,20.075552463531494,0.9853430986404419
01347.jpg,380,0.06238626688718796,20.936739444732666,0.9859769344329834
00962.jpg,380,0.05489463359117508,20.66000461578369,0.9912766218185425
00038.jpg,380,0.08414258807897568,20.262997150421143,0.9827241897583008
01335.jpg,380,0.09019884467124939,22.3219895362854,0.9920817017555237
00708.jpg,380,0.06984274089336395,20.892164707183838,0.9868779182434082
00556.jpg,380,0.06935834139585495,19.99359965324402,0.9862528443336487
00506.jpg,380,0.0885918140411377,21.04529619216919,0.9874693155288696
00287.jpg,380,0.08646416664123535,21.182425022125244,0.993399441242218
01931.jpg,380,0.09948449581861496,21.443710327148438,0.9913211464881897
00321.jpg,380,0.07205180823802948,19.899269342422485,0.986499011516571
00093.jpg,380,0.06371606886386871,20.763216018676758,0.9909557700157166
01367.jpg,380,0.06229748576879501,19.163548946380615,0.9863318204879761
00707.jpg,380,0.06973245739936829,21.622812747955322,0.9842020869255066
01759.jpg,380,0.07588160037994385,19.583557844161987,0.9822760224342346
00913.jpg,380,0.10123713314533234,20.371854305267334,0.9765552282333374
01929.jpg,380,0.09628646075725555,20.554463863372803,0.98532634973526
00378.jpg,380,0.09526289999485016,20.54088592529297,0.9839609861373901
00299.jpg,380,0.07332947850227356,21.467015743255615,0.9913333058357239
01873.jpg,380,0.07061582058668137,21.03501558303833,0.9815114736557007
00306.jpg,380,0.08192932605743408,19.785845279693604,0.9888901710510254
01539.jpg,380,0.08310989290475845,20.10204553604126,0.9894924163818359
00480.jpg,380,0.08506401628255844,19.2355215549469,0.9906551241874695
01433.jpg,380,0.07279087603092194,20.987143516540527,0.9839438796043396
00832.jpg,380,0.09591035544872284,21.56604290008545,0.9939968585968018
01600.jpg,380,0.1099604070186615,21.90119981765747,0.9907803535461426
01584.jpg,380,0.07213199138641357,20.05249261856079,0.99097740650177
00646.jpg,380,0.0890328511595726,19.17891025543213,0.9859055876731873
